Word	AdjectiveOrderID	ComparisonType	Quantifier	IsQualitative	IsClassifying	CommonlyPrecededWithAnd	WorksInAttributivePosition	WorksInPredicativePosition	HasDiminutiveSuffix	IsProper	Compliments	MustUseMoreMost	AdjectiveIntensifierID	howCommon	commonRank	baseForm
antiegotistical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	egotistice
basipetal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	basipete
Alcoranic	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	lcorane
metropolitan	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001767	4908	metropolitan
actinometrical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ctinometrice
suspicious	-1	Absolute	--	true	false	null	true	true	false	false		true	1	0.001452	5673	suspicious
anatomizable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	tomiz
articulated	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	5.59E-4	10890	rticulate
antinomic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	nome
adipopectic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	dipopex
vigorous	-1	Absolute	--	true	false	null	true	true	false	false		true	2	0.00103	7182	vigor
western	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.010561	1018	western
abbatial	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bbati
alleviative	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lleviat
anaclitic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	clite
little	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.050612	175	little
ball-bearing	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ball-bear
lucky	-1	Absolute	--	true	true	null	true	true	false	false		false	-1	0.004329	2446	lucky
ameristic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	merist
deep	-1	Absolute	--	true	false	null	true	true	false	false		false	1	0.011257	948	deep
trained	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.003856	2693	train
shy	-1	Absolute	--	true	true	null	true	true	false	false		false	2	0.001252	6299	shy
algetic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lgete
regulatory	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001262	6271	gulatory
attributive	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.0E-4	30068	ttribut
batty	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	4.84E-4	11918	batty
aluminic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lumine
capable	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.005201	2058	cap
aortal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ort
baroscopical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	baroscopice
anthroponomical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	throponomice
anticatalytic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	catalyte
appalling	-1	Absolute	--	false	true	null	true	true	true	false		false	-1	0.001124	6778	app
related	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.0091	1192	late
Alleghenian	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	lleghenian
unfair	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.002034	4423	fair
asyntactic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	yntax
ateliotic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	teliot
brilliant	-1	Absolute	--	true	false	null	true	true	false	false		true	3	0.003681	2813	brillia
historic	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.002432	3859	histore
living	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.016844	605	liv
practical	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.008169	1328	practice
unacceptable	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001294	6157	accept
aestival	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	--
anticommunistical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mmunistice
apheliotropic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pheliotrope
false	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.003876	2674	false
acrotic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	crote
anticlergy	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	clergy
acardiac	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	cardiac
audiometric	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.1E-5	84333	udiometry
alimonied	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	limony
admittible	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	dmittible
approachless	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pproachl
barrable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	barr
antipapalist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	papalist
fresh	-1	Absolute	--	true	true	null	true	true	false	false		false	-1	0.007165	1503	fresh
appealing	-1	Absolute	--	true	false	null	true	true	true	false		true	-1	0.001209	6471	ppea
comprehensive	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.003794	2727	mprehens
antiexpansionist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	expansionist
ballastic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ballast
elaborate	-1	Absolute	--	true	false	null	true	true	false	false		true	1	0.00169	5076	elaborate
back-alley	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	back
basketlike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	basket
big	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.026917	343	big
amphipod	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mphipod
expert	-1	Absolute	--	false	true	null	true	true	false	false		false	3	0.00452	2356	expert
select	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.003191	3152	select
atheism	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	9.9E-5	30233	the
Azilian	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	zilian
bardiest	-1	Superlative	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bardy
advanced	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.005249	2039	dvanc
beamlike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beam
mechanical	-1	Absolute	--	true	true	null	true	true	false	false		true	1	0.002098	4307	mechanice
anconoid	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	noid
au courant	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	u
sick	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.004759	2229	sick
baldricked	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	baldrick
antispreading	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	spread
improved	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.005097	2094	prov
striking	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.002769	3505	strik
admonitorial	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	dmonitori
amphoral	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mphore
beneficeless	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beneficel
antisensuous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	sensu
altitudinal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ltitudinal
anticlinal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	clinal
autistic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	7.4E-5	35318	utist
Baalish	-1	Absolute	--	null	null	null	null	null	true	true		null	-1	-1.0	-1	ba
avowable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	vow
large	-1	Absolute	--	true	false	null	true	true	false	false		false	3	0.035533	256	large
satisfied	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.003711	2785	satisfy
autographical	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	utographice
ordinary	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.007274	1477	ordinary
apophthegmatical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pophthegmatice
foolish	-1	Absolute	--	true	false	null	true	true	true	false		true	1	0.001228	6399	fool
annullable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	null
ascidian	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cidian
amyloid	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	6.8E-5	36459	myloid
annihilationistical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	nihilationistice
antliate	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	tliate
bactericidal	-1	Absolute	--	true	false	null	true	false	false	false		false	-1	1.1E-5	84236	bactericide
actinolitic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ctinolite
aerophobic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	erophobe
alive	-1	Absolute	--	false	false	null	false	true	false	false		true	-1	0.004476	2367	al
amphisbaenoid	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mphisbaenoid
amaranthaceous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	maranthace
beardless	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	1.3E-5	79753	beardl
Arcadian	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	rcadian
acanthocephalan	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	canthocephalan
anapestic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pest
apeak	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	peak
abhorrent	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	7.2E-5	35629	bhorrent
beat up	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beat-up
thinking	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.014145	729	think
antipyretic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	pyrete
alible	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lible
handicapped	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001641	5175	handicapp
allotropic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	trope
abroach	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	broach
atiptoe	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	tiptoe
bacciform	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	bacciform
argillitic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rgillite
urgent	-1	Absolute	--	true	false	null	true	true	false	false		true	3	0.002273	4051	urgent
affordable	-1	Absolute	--	false	true	null	true	true	false	false		true	-1	4.14E-4	13132	fford
antodontalgic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	todontalg
accusatorial	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ccusatori
Assamese	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	samese
asbestous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	best
systematic	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001782	4876	systemate
antisocial	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	5.5E-5	40983	soci
corporate	-1	Absolute	--	false	true	null	true	false	false	false		false	-1	0.004818	2205	rporate
antipoetic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	poet
anchorlike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	chor
alcoholometrical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	lcoholometrice
all-important	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ll-importa
married	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.010679	1005	marry
arcform	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rcform
appositive	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	pposit
antimonarchal	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	monarch
agitatorial	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	gitatori
constant	-1	Absolute	--	true	false	null	true	true	false	false		true	4	0.005422	1973	nsta
abstentious	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bstent
barruly	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	barru
northern	-1	Absolute	--	false	false	null	true	false	false	false		true	-1	0.01148	924	northern
anticynical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cynice
high	-1	Absolute	--	true	false	null	true	true	false	false		false	3	0.040959	215	high
arillate	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rillate
barefoot	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	2.42E-4	18316	barefoot
adenoid	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	noid
alliaceous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lliace
balladlike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ballad
different	-1	Absolute	--	true	false	null	true	true	false	false		true	2	0.050898	173	fferent
arbitrative	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rbitrat
antiaristocratical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ristocratice
autarkical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	utarkice
level	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.028171	324	level
apokatastatic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pokatastate
relevant	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.008365	1301	leva
autotomic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	utotome
actiniform	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ctiniform
attached	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.004145	2542	ttach
attenuant	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ttenua
amphibolic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mphibole
ad litem	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	d
tense	-1	Absolute	--	true	false	null	true	true	false	false		false	1	0.001372	5909	tense
anagenetic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	genete
benedictional	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	benediction
mental	-1	Absolute	--	true	true	null	true	true	false	false		false	-1	0.006106	1770	ment
decent	-1	Absolute	--	true	true	null	true	true	false	false		true	2	0.001952	4562	cent
another-guess	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	other
barbellate	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	barbellate
racial	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001514	5504	raci
acescent	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cescent
anuretic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	urete
Alhambresque	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	lhambresque
antipedal	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pede
total	-1	Absolute	--	false	true	null	true	true	false	false		false	4	0.018484	548	tote
antigravitational	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	gravitation
apographic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	pograph
amerceable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	merce
astounding	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	1.53E-4	23839	tound
auxiliary	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	3.68E-4	14130	uxiliary
anteorbital	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	orbite
authorised	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	0.001095	6882	uthoris
alchemic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lcheme
viable	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001021	7237	vi
auspicious	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.02E-4	29808	uspicious
unfortunate	-1	Absolute	--	true	false	null	true	true	false	false		true	1	0.001691	5072	fortunate
Assyro-Babylonian	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	babylonian
social	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.044475	198	soci
interesting	-1	Absolute	--	true	false	null	true	true	false	false		true	2	0.010177	1055	ter
alembicated	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	lembicate
raised	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.010853	990	rais
antidynastical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	dynastice
coloured	7	Absolute	--	false	false	null	true	false	false	false		false	-1	0.00261	3654	lour
anuric	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ure
alist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	list
agnominal	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	gnominal
inland	-1	Absolute	--	false	true	null	true	false	false	false		false	-1	0.001807	4828	land
worthwhile	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.00156	5369	worthwhile
bandanaed	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bandana
