Word,AdjectiveOrderID,ComparisonType,Quantifier,IsQualitative,IsClassifying,CommonlyPrecededWithAnd,WorksInAttributivePosition,WorksInPredicativePosition,HasDiminutiveSuffix,IsProper,Compliments,MustUseMoreMost,AdjectiveIntensifierID
hymnless,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unwithered,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unrespirable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hornlike,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
kenogenetic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
minion,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
opinionative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
inappeasable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
dreamless,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
sheathy,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unpaying,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
vee,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unfrequent,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
noncivilized,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonethnologic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
calorifacient,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
incongruent,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
stomachic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
undeformed,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
prestandard,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unstooping,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
defamatory,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unsettled,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
corrodible,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonconceptual,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
well-paid,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
treasonable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
delineative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Poriferan,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
nontan,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
quasi-mighty,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
pre-Messianic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
coroneted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noncommendatory,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
siphonal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
bibliotherapeutic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unfidgeting,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unyearned,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
magnetooptic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unlimned,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unlacerated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonnitrogenous,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unstunned,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
holophytic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
biconcave,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
potlike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
subbronchial,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
anti-Platonist,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
substriated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
self-initiated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
untextual,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
decayable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unenjoying,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
sentinellike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unrepealed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unquitted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unsmoothened,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
improvident,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
divisionism,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
penny-pincher,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
stream-of-consciousness,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Esquimauan,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
empiric,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
epimeric,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
aperitive,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
subparietal,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
self-derived,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unprotrusible,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noseband,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
anti-induction,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
canular,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
a la king,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonmedicinal,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
lurdan,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
pseudoparasitic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
creatural,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ungamboled,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Gallic,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
well-recognised,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
sublunated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
interdisciplinary,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
Moslem,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
unsought,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
abstractive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unwaving,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Neo-Realist,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
appropriate,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
corked,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
self-starved,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
radishlike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
shiftless,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
nonprotuberant,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
relievable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
copular,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonsegregable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
laryngological,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
ideative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
well-engineered,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unpensioning,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
uncommenting,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonbuying,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
brankiest,-1,Superlative,--,null,null,null,null,null,false,false,,null,-1
factualistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
isothermal,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
capless,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
inventional,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
fasciate,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
digastric,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
undiffusive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
trapeziform,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
Papuan,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
antislip,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
septicemic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
quasi-respected,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
pro-North,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unsoluble,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
multivalued,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
animistic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unbeseeming,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
vulcanisable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
theistic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unstarred,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
self-closing,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unushered,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
useful,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
Bolshevist,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
private,-1,Absolute,--,true,true,null,true,true,false,false,,true,-1
outermost,-1,Absolute,--,false,true,null,true,false,false,false,,false,-1
quasi-native,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unwarranted,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
sleeping,-1,Absolute,--,false,false,null,null,false,false,false,,null,-1
inbreed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
collectivist,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
uninquisitive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
anteprohibition,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
arythmical,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
non-Vedic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
gogetting,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unattained,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
enuretic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
special,-1,Absolute,--,false,true,null,true,true,false,false,,true,-1
pseudo-Roman,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
lawny,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
assessable,-1,Absolute,--,false,true,null,true,true,false,false,,true,-1
predenial,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
shamanistic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
bridgeable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hydrotherapeutic,-1,Absolute,--,false,true,null,true,false,false,false,,false,-1
springy,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
well-told,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
etymologic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
myopathic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
taxitic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unstigmatic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
enactive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
improvisatory,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
thumblike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
subconvex,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
chalcolithic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nondruidic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
southwestwardly,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
graven,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
nonpreservable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
bibulous,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
nonebullient,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
luteotropic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
gravid,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unheraldic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
evasional,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
skateable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
palaeoclimatological,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
wayfarer,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
surreptitious,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
presartorial,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
clean-limbed,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
fin-footed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Achaemenian,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
undared,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
semicathartic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
well-burnt,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
teensy,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
subcollegial,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unpredisposed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
presurgical,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unshanked,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ignominious,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
nubilous,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
paleobiological,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
disprovable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
antipodal,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
condensative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nondextrous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
naked,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
thermophile,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hortatory,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
finest,-1,Superlative,--,null,null,null,null,null,false,false,,null,-1
dreamlike,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
chummiest,-1,Superlative,--,null,null,null,null,null,false,false,,null,-1
knickered,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unconformed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
smuggest,-1,Superlative,--,null,null,null,null,null,false,false,,null,-1
ultramodern,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
untrusting,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
beribboned,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
antlered,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unliving,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
reptilelike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ad hoc,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unmoated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
narcistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unharmonic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
invitatory,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unassociated,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unpatentable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
cespitose,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
underlevel,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
overabusive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
uremic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
